Date,AQS_SITE_ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/17/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/18/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/19/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/20/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/21/18,340390003,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/22/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/23/18,340390003,1,0.8,ppm,9,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/24/18,340390003,1,0.8,ppm,9,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/25/18,340390003,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/26/18,340390003,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/27/18,340390003,1,0.9,ppm,10,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/28/18,340390003,1,2,ppm,23,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/29/18,340390003,1,2.7,ppm,31,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
4/30/18,340390003,1,2.8,ppm,32,9,38,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/2/18,340390003,1,0.2,ppm,2,13,54,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/3/18,340390003,1,0.3,ppm,3,22,92,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/4/18,340390003,1,0.1,ppm,1,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/5/18,340390003,1,0,ppm,0,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/6/18,340390003,1,0,ppm,0,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/7/18,340390003,1,0.1,ppm,1,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/8/18,340390003,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/9/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/10/18,340390003,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/11/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/12/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/13/18,340390003,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/14/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/15/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/16/18,340390003,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/17/18,340390003,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/18/18,340390003,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/19/18,340390003,1,0.9,ppm,10,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/20/18,340390003,1,0.9,ppm,10,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/21/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/22/18,340390003,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/23/18,340390003,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/24/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/25/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/26/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/27/18,340390003,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/28/18,340390003,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/29/18,340390003,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/30/18,340390003,1,0.8,ppm,9,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
5/31/18,340390003,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/1/18,340390003,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/2/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/3/18,340390003,1,0.4,ppm,5,15,63,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/4/18,340390003,1,0.5,ppm,6,10,42,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/5/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/6/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/7/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/8/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/9/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/10/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/11/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/12/18,340390003,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/13/18,340390003,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/14/18,340390003,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/15/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/16/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/17/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/18/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/19/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/20/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/21/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/22/18,340390003,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/23/18,340390003,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/24/18,340390003,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/25/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/26/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/27/18,340390003,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/28/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/29/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
6/30/18,340390003,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
7/1/18,340390003,1,0.2,ppm,2,2,8,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.662389,-74.214817
1/1/18,340390004,1,0.5,ppm,6,18,75,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/2/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/3/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/4/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/5/18,340390004,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/6/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/7/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/8/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/9/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/10/18,340390004,1,0.9,ppm,10,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/11/18,340390004,1,0.8,ppm,9,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/12/18,340390004,1,1,ppm,11,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/13/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/14/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/15/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/16/18,340390004,1,0.7,ppm,8,15,63,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/17/18,340390004,1,0.5,ppm,6,4,17,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/18/18,340390004,1,0.4,ppm,5,12,50,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/23/18,340390004,1,0.6,ppm,7,9,38,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/24/18,340390004,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/25/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/26/18,340390004,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/27/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/28/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/29/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/30/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
1/31/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/1/18,340390004,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/2/18,340390004,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/3/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/4/18,340390004,1,0.9,ppm,10,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/5/18,340390004,1,0.9,ppm,10,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/6/18,340390004,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/7/18,340390004,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/8/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/9/18,340390004,1,0.9,ppm,10,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/10/18,340390004,1,0.9,ppm,10,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/11/18,340390004,1,1,ppm,11,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/12/18,340390004,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/13/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/14/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/15/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/16/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/17/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/18/18,340390004,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/19/18,340390004,1,0.7,ppm,8,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/20/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/21/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/22/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/23/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/24/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/25/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/26/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/27/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
2/28/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/1/18,340390004,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/2/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/3/18,340390004,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/4/18,340390004,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/5/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/6/18,340390004,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/7/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/8/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/9/18,340390004,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/10/18,340390004,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/11/18,340390004,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/12/18,340390004,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/13/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/14/18,340390004,1,0.3,ppm,3,18,75,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/15/18,340390004,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/16/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
3/17/18,340390004,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,39,Union,40.64144,-74.208365
